RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,u_uid,r_rid
70076,71401,91261,118026,118202,118784,124402,290919,118786,1739,6177
35498,5396,117961,118343,120270,120773,118959,118960,120774,969,66
15064,17451,117961,118052,118867,118054,118054,117887,118055,8037,254
861,1840,117961,118343,118514,118321,117906,290919,118322,4167,931
45806,77950,117916,118150,117941,118568,281735,19721,118570,5510,6179
40712,771,117961,118300,118437,117905,117906,290919,117908,3793,1775
14960,1549,118084,118085,117884,117885,117913,117887,117888,8322,354
21718,18213,117961,118386,118746,118747,160002,118453,118749,588,4187
35540,27508,117929,117940,117941,118568,166520,19721,118570,8179,826
35899,7505,117961,118300,119195,117905,117906,290919,117908,477,5566
37567,16527,91261,118026,118202,117905,117906,290919,117908,1643,2677
87695,44038,117902,118041,117904,118028,118368,117887,118030,6251,6180
42085,3868,117961,118052,122938,117905,117906,290919,117908,3815,106
75901,16972,118887,118888,119987,119849,240725,118638,119851,378,150
43534,2017,117961,118327,121645,117905,287626,290919,117908,3167,772
74726,16971,117961,118343,119993,125793,125794,118643,125795,3215,594
78273,7424,5110,117954,122672,133111,306530,118870,133113,6359,1097
79021,95479,117961,118327,118492,132692,226262,270488,132694,1430,104
3853,6982,117961,118300,118783,117905,117906,290919,117908,1118,75
75241,15781,117961,118300,118395,118890,305057,118398,118892,3218,3010
4675,3005,117961,118413,118481,120690,136365,290919,120692,4738,10
79299,86503,117961,118225,120535,123067,300044,118398,123068,8323,244
4675,2270,117961,118413,277693,118685,279443,308574,118687,1308,10
75078,58834,91261,118026,118692,124144,121534,124145,124146,8324,81
302049,2518,117961,118300,19772,132096,266851,119095,132098,3202,243
25744,3077,117961,118300,120312,140847,140848,118363,140849,6834,218
37732,20972,117978,117979,118846,179731,261141,117887,117973,8325,566
45337,4743,119062,130600,120663,117905,117906,290919,117908,1325,865
27348,2717,118290,118291,118979,120344,141929,118424,120346,4819,761
77049,19442,117959,117960,117912,117879,117886,19721,117880,7319,2425
2809,1568,117961,118300,19772,118278,117906,290919,118279,6959,866
37639,85779,118106,118107,117912,117885,117913,117887,117888,8326,1429
26313,4108,118887,118888,119136,119137,122564,118474,119139,3683,1172
1020,7023,117961,117962,119223,118054,118054,117887,118055,3077,22
75519,770,117961,118343,119181,118451,130134,118453,118454,2794,1962
76414,3878,117961,118327,119830,117905,117906,290919,117908,8327,4746
33054,15554,117961,118386,123144,118890,125128,118398,118892,2760,452
35754,4413,117961,118343,118979,117905,117906,290919,117908,7893,2453
39883,17615,117961,118052,122392,120097,174445,270488,120099,5481,49
31853,12611,118095,118096,118008,117879,117897,19721,117880,8328,827
80819,3745,117961,118300,118360,124435,118362,118363,124436,2204,3060
4675,7001,117961,118327,118933,128230,302830,4673,128231,520,10
5173,2710,118290,118291,120823,118396,308262,118398,118399,1393,357
39232,7578,117961,118343,120722,118784,121873,290919,118786,727,3923
45580,1043,117961,118327,121589,118641,123881,118643,118644,8329,1624
33150,124316,118887,118888,118889,118863,307233,118398,118865,3630,51
38068,58488,117916,117917,117920,118568,186980,19721,118570,3614,6181
15064,3766,117961,118300,118360,118054,118054,117887,118055,8330,254
76846,3187,117961,118343,119142,123045,147738,120518,123047,3624,6182
39519,3843,117961,118413,120370,118784,237727,290919,118786,1505,6183
30906,95428,91261,118026,122938,117905,118036,290919,117908,8331,1758
75078,4566,119062,119091,118992,118028,130134,117887,118030,2157,81
18072,46662,119280,119281,117945,117946,118806,292795,117948,1414,230
32270,25318,117961,118052,121667,122060,152987,290919,122062,6835,41
43340,205,117961,118386,118746,118784,118785,290919,118786,5849,5904
43147,2991,117961,118343,118700,118784,117906,290919,118786,2327,446
36577,4515,117961,118225,119824,118321,117906,290919,118322,6018,6184
78563,4734,118887,118888,118825,120344,158101,118424,120346,3412,1213
4675,121925,117961,118327,118933,118784,121926,290919,118786,7338,10
38391,56310,118212,118580,117895,117885,117913,117887,117888,8332,502
20222,18096,118256,118257,118623,118995,136748,292795,118997,1262,570
6977,7021,117961,118300,118783,118784,287626,290919,118786,278,39
38710,11148,118269,118270,117878,117885,117913,117887,117888,8333,1229
18413,6982,117961,118300,118783,118777,279443,308574,118779,1969,6185
75649,3242,117961,118343,118514,118321,117906,290919,118322,3305,700
18072,49374,118752,119070,118754,280788,280788,292795,119082,3323,230
5112,49440,117961,118300,118631,118422,142573,118424,118425,4649,1076
16191,8243,117887,118178,118320,118747,130134,118453,118749,2668,1253
78311,123367,117932,117933,117878,117879,117879,19721,117880,6991,444
79031,7651,117961,118386,118746,118321,117906,290919,118322,2644,6186
40391,4274,117961,118327,118744,120591,183734,119095,120593,224,1188
69390,3281,117961,118225,120323,120591,120592,119095,120593,494,2185
38972,46634,118256,118257,117945,117946,299126,292795,117948,8334,618
79946,4564,118212,118213,121405,117905,117906,290919,117908,4244,6187
23181,4299,117876,117877,117878,117879,117879,19721,117880,5031,1074
25865,7076,117961,118225,120041,120591,120592,119095,120593,6071,1169
27719,2103,117926,118124,117920,118568,125937,19721,118570,5212,6188
75783,5717,117961,118343,124725,118321,117906,290919,118322,789,6189
25993,57691,117961,117962,120677,122022,265969,119221,122024,1791,6
87051,12732,117910,117911,117912,117885,117913,117887,117888,744,6190
80550,5717,117961,118300,124725,118321,117906,290919,118322,4389,95
77439,4263,121785,121786,119142,118321,117906,290919,118322,381,6191
43164,58916,117961,118327,118391,118321,117906,290919,118322,2470,3860
75078,28150,118315,118463,119214,121915,137949,121916,121917,8335,81
3853,3770,117961,118343,118395,120647,311441,118398,120649,3083,75
23096,3536,118163,118164,119136,119137,260582,118474,119139,8336,110
34026,6046,117961,118446,120317,307024,306404,118331,118332,1229,285
25238,17261,117961,118343,118833,118834,127160,118424,118836,5599,5655
42488,795,117961,118225,120551,118784,117906,290919,118786,3515,3583
971,6278,117961,118343,120722,118321,117906,290919,118322,2746,264
42879,36,117961,118413,119968,117905,117906,290919,117908,5726,6192
927,101834,119134,119135,118042,118207,200069,270488,118209,1688,2205
17308,3041,117961,118052,118053,118054,118054,117887,118055,8337,62
37326,32457,117961,118327,118320,118641,123881,118643,118644,2384,1162
41296,4189,117961,118343,119987,118321,117906,290919,118322,997,370
79090,2270,117961,118413,120584,120773,118959,118960,120774,1779,6193
29304,106629,117929,117930,117912,117885,117913,117887,117888,6059,217
4675,50952,117961,118327,118929,118259,120721,290919,118261,3390,10
74555,58916,117961,118327,118391,118784,117906,290919,118786,2011,3096
25812,61247,117910,117911,117920,119192,169561,119184,119194,6518,1141
74302,2144,118212,118580,117878,121372,137853,119184,121374,8338,345
5045,49509,120810,120811,121108,118422,124428,118424,118425,2076,1402
80896,6999,117961,118343,121747,118321,240983,290919,118322,3258,5592
25865,94005,117902,118041,120323,122849,138522,119095,122850,8339,1169
83267,52891,117961,118343,120126,118293,118302,118295,118296,8340,6194
18418,6257,117961,118343,120722,117905,117906,290919,117908,4409,320
4675,1117,117961,118386,118352,117905,117906,290919,117908,3020,10
45412,718,117961,118300,119181,118259,126363,290919,118261,328,1430
79092,90707,118219,118220,117878,120647,305057,118398,120649,8341,156
25270,3113,117961,118343,118911,119433,133686,118424,119435,8342,630
5906,5909,117961,118446,16232,118784,121873,290919,118786,3480,1621
34869,94844,117961,117969,121617,121618,121619,121620,121621,7761,1804
972,51345,117961,118052,120417,118702,125047,118704,118705,867,1000
81355,7660,117961,118386,119954,117905,172635,290919,117908,8343,1005
17292,70264,117961,118343,118437,118523,306404,118331,118525,8344,2083
6725,49674,119062,119091,6725,123408,123666,6725,123410,8345,687
76860,17713,117961,118225,122273,118321,240983,290919,118322,1516,997
35376,71192,117961,118386,118522,118784,147114,290919,118786,5717,228
33329,2983,117961,118343,118700,117905,240983,290919,117908,3282,981
81298,1325,117961,117962,118910,117905,240983,290919,117908,2833,4242
80021,14793,117902,117903,120526,118259,287351,290919,118261,8346,4158
32642,16900,118256,118257,118623,118274,286106,292795,118276,4851,829
44814,2355,117961,117962,118501,118502,118503,118504,118505,5293,484
33339,55268,91261,118026,119507,117905,117906,290919,117908,7915,5340
27356,15391,117961,118052,120304,125405,311792,125407,125408,8347,540
74909,7660,117961,118386,120361,118321,117906,290919,118322,2179,964
45790,19857,117929,117940,117941,117885,117913,117887,117888,4845,122
79092,21083,118106,118107,117941,117879,121445,19721,117880,5265,156
78176,8715,117961,118052,119986,117905,117906,290919,117908,4983,1390
44781,7710,117902,118041,117945,280788,280788,292795,119082,2241,2410
76593,5244,117961,118343,119598,118321,240983,290919,118322,1509,6195
20292,27891,117926,118266,117920,124313,124314,120134,124315,6612,186
73815,28482,119170,119171,118522,143183,183957,119788,143185,8348,533
34529,6699,117961,118343,119993,118321,240983,290919,118322,3823,2892
84049,3917,117961,118300,121405,117905,117906,290919,117908,4263,4957
43898,8020,126974,126975,123631,118321,117906,290919,118322,3863,6196
14354,91412,117975,117976,142540,118568,142541,19721,118570,1160,34
3853,2270,117961,118413,277693,118685,279443,308574,118687,1308,75
75901,5030,117961,118343,120126,120497,309858,118424,120499,4868,150
32270,743,117961,118343,120722,118321,117906,290919,118322,3080,41
73099,4698,117961,117962,118352,118321,117906,290919,118322,5077,6197
34429,3944,117961,118343,118514,118784,118785,290919,118786,8072,784
33115,27619,117961,118413,118414,118321,117906,290919,118322,2729,6198
86248,4413,117961,118343,118833,118321,290878,290919,118322,3812,6199
80819,49230,117961,118300,121176,118321,117906,290919,118322,2428,3060
78919,71892,91261,118026,121533,124144,121534,124145,124146,8349,2781
79092,3221,120342,120343,124133,118728,244948,118295,118730,3538,156
80801,3905,117961,118343,119945,118321,117906,290919,118322,5838,726
33102,7525,117961,118225,120551,118321,118406,290919,118322,1628,6200
45830,6216,117961,126102,118328,124886,306399,118643,124888,7437,4678
26346,6979,117961,117962,119223,127723,305057,118643,127725,1718,4522
35376,2612,117961,118327,123901,118321,117906,290919,118322,4246,228
27623,1088,117961,118327,119830,118321,117906,290919,118322,717,679
19722,2327,117961,118300,119195,128230,302830,4673,128231,1670,148
6104,6124,117961,118343,6104,117905,117906,290919,117908,4680,946
75338,50379,118126,118237,117895,117896,117913,117887,117898,1354,235
23194,50066,117961,118343,118833,118912,278748,118424,118914,5907,260
73553,3606,118169,118170,118179,126684,204891,292795,126685,657,1651
45044,17969,118256,118257,117945,119899,310825,19793,119900,7344,5266
35994,71401,91261,118026,118202,117905,117906,290919,117908,4645,6201
78175,6993,117961,118343,118514,118321,117906,290919,118322,6799,2029
41594,5897,126974,126975,118963,118636,310589,118638,118639,8350,234
37942,20138,5110,117954,117895,117899,117897,19721,117900,5203,177
23921,2837,118887,118888,118631,118422,300136,118424,118425,832,28
18418,5106,117961,118300,118597,307024,311622,118331,118332,6042,320
75078,32512,118541,118542,119136,166800,166800,118474,166801,8351,81
28149,50806,117961,118446,119961,119962,180629,118205,119964,3913,56
80191,52007,117961,117962,118910,118054,118368,117887,118055,4434,1764
75901,17253,117961,118052,120398,120344,310997,118424,120346,930,150
76492,8115,91261,118026,118202,117905,117906,290919,117908,5259,6202
16931,6699,117961,118343,119993,117905,117906,290919,117908,1726,6203
16018,1398,117961,118300,118437,118784,130735,290919,118786,5845,501
100436,2270,117961,118413,277693,118451,130134,118453,118454,962,6204
78732,12543,117961,118300,119019,125751,125752,118870,125753,8352,5831
19312,19350,118095,118096,117941,117899,128628,19721,117900,7709,1410
16798,2270,117961,118413,277693,120773,155692,118960,120774,1953,1942
17183,16803,119596,119597,120823,118890,123957,118398,118892,1665,1
3853,4722,117961,118343,119598,118523,311622,118331,118525,6301,75
20231,46645,119280,119281,118623,126684,193644,292795,126685,5627,2166
5491,4263,121785,121786,119142,118321,117906,290919,118322,381,6205
74302,2229,117961,118300,118450,119192,132731,119184,119194,4592,345
39264,3606,118169,118170,118179,118047,123388,117887,118049,8353,441
79440,121004,121005,121006,117945,280788,264384,292795,119082,8354,3715
78591,31067,117893,117894,117895,117879,117897,19721,117880,8355,769
75078,23344,117961,118052,119742,120690,127922,290919,120692,5138,81
72168,7935,117961,118052,120539,117905,117906,290919,117908,3484,2343
43245,7022,119062,119091,118535,118321,117906,290919,118322,709,6206
42977,4713,117961,118052,120398,307024,306404,118331,118332,5059,1850
33241,108112,117961,117969,118970,120647,121659,118398,120649,2814,884
25993,17253,117961,118052,120398,120344,310997,118424,120346,930,6
75443,49440,117961,118300,118631,118422,142573,118424,118425,4649,597
79299,86857,117902,118041,118556,280788,280788,292795,119082,7958,244
17278,4599,117961,118225,124449,307024,311622,118331,118332,2872,952
75078,41797,117961,118386,126785,120690,127922,290919,120692,8356,81
28149,50806,117961,118446,119961,119962,168365,118205,119964,2458,56
75901,17251,117961,118300,121108,120344,202649,118424,120346,1295,150
34924,7547,117961,118327,118933,118784,124402,290919,118786,8357,312
45974,55640,118752,119070,118754,118805,118806,118474,118807,8358,356
20733,71345,118216,118217,117920,120132,133508,120134,120135,8359,641
1020,3622,117961,118300,118458,118834,223125,118424,118836,1679,22
39262,23154,118315,118316,118317,307024,311622,118331,118332,8360,118
80704,2270,117961,118413,120584,120773,118959,118960,120774,1779,6207
41264,7551,117961,118052,118867,118321,117906,290919,118322,1904,2803
39143,14136,118006,118007,118008,117879,117897,19721,117880,6577,2454
38649,3236,117961,118327,129972,117905,117906,290919,117908,2823,6208
27934,53130,117935,117936,117878,118568,173062,19721,118570,3127,6209
31222,44062,117961,117962,118910,118321,118448,290919,118322,4636,4410
73756,51124,117961,118300,118631,118422,126423,118424,118425,1183,99
39612,2075,117876,117877,117878,117879,153679,19721,117880,8361,4887
32270,51318,117961,118300,119890,118368,254718,117887,118486,3089,41
25536,1915,117961,118300,119181,118207,205690,270488,118209,6801,2824
